fold_change	name	t_value	fdr_t	wilcox_value	fdr_wilcox	vip
0.377663759926511	C00295	0.00194449004860896	0.00478475641174563	0.00415938379698703	0.00969047927170383	1.22429709680458
1.97614969067487	C11924	0.02347177439246	0.0404749495429034	0.0379638604193718	0.0639545033218648	0.827639803478522
0.562401052852713	C00601	6.63806944028935e-05	0.000354570050591065	0.000347126340193783	0.00128848590682099	1.31339732439709
0.156121173865391	C13482	0.000260321957819904	0.000904928710516809	0.00025579853886141	0.00105697886812545	1.30559313375364
0.292817253092325	C03017	0.000523321110725034	0.0015699633321751	0.00110981348409559	0.00300060682736957	1.19992349306656
3.10112457679716	C00022	2.68521011610475e-06	4.52354627251493e-05	1.79609441729582e-05	0.000329294915718245	1.42629458988972
0.229569972829922	C00255	2.64642333571574e-07	1.39837755400603e-05	1.04607051751404e-05	0.000327270633336534	1.51960412827673
0.514367263204285	C00117	0.00947071661219192	0.0186854679105408	0.020754794855197	0.0385194921465097	0.804260478274765
0.573940912998252	C00021	0.0154950129548002	0.0285160322445483	0.0312165231019544	0.052995492707969	0.855262213566911
0.568108659689086	C00019	0.00303683735723265	0.00678640184932603	0.00962230002926217	0.0198800349661171	1.06578953594465
0.0823195588532383	C00447	3.31878059794374e-05	0.00020766084312848	0.000155196916882112	0.000761870486485599	1.31297068957906
0.483635142201402	C05382	0.00349821566231505	0.00758523990145541	0.00677511845280052	0.0149873832440739	1.04077692828595
0.372513836322338	C00670	2.54622269605165e-05	0.000191903395167123	4.29152895589756e-05	0.000391602017225652	1.37500970253821
0.406365874384304	C00042	6.80263343100465e-05	0.0003547087431881	3.61620658607001e-05	0.000359976928340606	1.3224222320164
0.52669450293876	C00245	0.000804997609139118	0.00220368095501834	0.00323089264268701	0.00786183876387172	1.25913172594378
0.265460630547066	C00178	0.000475201326188478	0.00146576183711657	0.00110981348409559	0.00300060682736957	1.35441273885026
0.202683657804229	C00015	0.00227550784633457	0.00541669802551381	0.0085726227240265	0.0182272269569107	1.11249950915758
0.416060661923154	C00190	0.000733342277448941	0.00211318366791208	0.00040347840095978	0.00142518983564825	1.21011709659674
0.175844443324272	C00029	0.000124091725514796	0.000494110688868008	0.000468287392929783	0.00155386271290337	1.36615615777642
0.1528793458734	C00167	5.72147031245598e-05	0.000329737368007332	0.000136460358355753	0.000711543297140713	1.40459223562538
0.379913528717589	C00043	0.000381086385382385	0.00119225597712489	0.000298204155622213	0.00112597776002181	1.23471908988277
0.227999182413776	C00105	3.55541570854728e-05	0.000216287788936626	0.000298204155622213	0.00112597776002181	1.36428009964643
0.173506634876176	C00106	2.15154393692504e-06	4.12490603483701e-05	3.61620658607001e-05	0.000359976928340606	1.4566488759709
0.648258778892544	C02642	0.00161702344420644	0.00411776900326988	0.00415938379698703	0.00969047927170383	0.911430663219809
0.656008596247288	C00299	0.0302325773538962	0.0501585942462368	0.0417788570110625	0.0687937570332532	0.802650819057508
0.679128773972794	C00183	0.000689305681975731	0.00201277259136913	0.000837314083783782	0.00244495712464864	1.07905625401953
0.165217971510537	C00385	7.1105486477972e-05	0.000362141896248276	0.000468287392929783	0.00155386271290337	1.43941202561844
0.095760417422958	C01762	2.62977405127804e-05	0.000191903395167123	0.000187386893811375	0.000854952703014396	1.3784886655384
